,pearsonr,f_regression,rfr,rfe,rg,rf,mic
6316,0.138307873,9.712058389,-0.034,1688,0.006364151,2.19E-05,0.175975027
6317,0.137559164,9.605170795,-0.003,1931,0.00598701,0,0.166318997
6318,0.036767457,0.674130578,-0.019,1118,0.001530423,4.04E-05,0.140093851
6319,0.085460671,3.663915619,-0.012,902,0.026937665,0,0.173012689
6320,-0.064497129,2.080273735,-0.003,1181,-0.005525441,1.38E-06,0.131395766
6321,-0.068131162,2.322424248,-0.006,3591,0.000294449,0,0.142440356
6322,-0.055401569,1.533234262,-0.024,1386,-0.010148496,0,0.146032337
6323,-0.078635843,3.098591108,-0.012,2302,0.00755313,0,0.147246802
6324,-0.068769287,2.366339947,-0.001,289,-0.020606548,0,0.136129504
6325,0.008799803,0.038566383,-0.021,1788,-0.004636953,3.54E-06,0.135976905
6326,-0.094585213,4.495506985,-0.014,474,0.007867639,0,0.178130891
6327,0.04306866,0.925461554,-0.04,496,0.029568748,0,0.153370168
6328,0.016607823,0.137396153,-0.024,5181,-0.000764039,0,0.156058258
6329,0.0117893,0.069225447,-0.011,874,-0.013491343,0,0.135434161
6330,-0.035423835,0.625699513,-0.011,1311,0.007688423,0,0.138089759
6331,0.009329903,0.043353227,-0.053,448,0.011875443,1.46E-05,0.148067638
6332,-0.125299027,7.943230837,0.016,558,-0.025849094,0,0.182439228
6333,-0.036762535,0.673949872,-0.013,3363,-0.005994749,0,0.145031696
6334,0.065589741,2.151659474,0.03,294,-0.029202165,0,0.192999774
6335,0.08492493,3.617789737,0.007,2906,0.003473091,0,0.189310193
6336,0.048505344,1.174441869,-0.003,4057,0.003129691,0,0.187577646
6337,-0.033095969,0.546079043,-0.012,2813,0.00308074,0,0.164249636
6338,0.005019138,0.012545805,-0.009,2544,-0.015079472,0.000161529,0.17467478
6339,0.094005098,4.440041729,-0.002,619,-0.009782601,0,0.142107824
6340,-0.104393194,5.486970314,-0.011,1202,-0.000544137,0,0.196246493
6341,-0.076646955,2.942917297,-0.017,1319,-0.006640151,1.24E-05,0.188434277
6342,-0.103077367,5.348044567,-0.022,472,-0.010691528,1.83E-06,0.18751406
6343,-0.097587163,4.78817973,-0.046,2816,0.002268006,0,0.196381002
6344,-0.099689431,4.998793301,0.008,4051,0.00046299,4.10E-06,0.184134742
6345,-0.001383718,0.00095351,-0.016,976,-0.006452831,0,0.145145601
6346,0.006878978,0.02356664,-0.018,3983,0.001370578,0,0.152202611
6347,0.077302247,2.99375704,0.003,3231,0.010169357,0,0.174550439
6348,-0.008174573,0.033280397,-0.028,1475,-0.006072222,0,0.163583838
6349,0.033272309,0.551920187,-0.024,1261,-0.010344522,6.08E-06,0.158999888
6350,-0.099812646,5.011282212,-0.046,3188,0.007341254,0.000504058,0.169782622
6351,-0.024793207,0.306310442,0.012,1933,-0.005259881,0,0.16387893
6352,-0.046072344,1.059333735,-0.018,677,0.006991199,2.50E-05,0.168712402
6353,0.015390344,0.117985568,-0.001,2149,0.001711169,0.000133164,0.139091863
6354,0.012146765,0.073487708,-0.015,5007,-0.000253652,3.45E-07,0.139091863
6355,0.017306979,0.14921139,-0.012,60,0.006457273,4.22E-05,0.134883445
6356,0.015390344,0.117985568,-0.028,3588,0.001711169,0,0.139091863
6357,0.015390344,0.117985568,-0.007,1200,0.001711169,8.55E-07,0.139091863
6358,0.015390344,0.117985568,-0.021,4936,0.001466716,0,0.139091863
6359,0.013880693,0.09596996,-0.033,688,-0.011516311,0,0.137790479
6360,0.011853578,0.069982476,-0.014,6108,0.001610178,0,0.139091863
6361,0.015390344,0.117985568,-0.009,3769,0.001711169,0,0.139091863
6362,-0.046072344,1.059333735,-0.007,734,0.006991199,2.29E-06,0.168712402
6363,0.015390344,0.117985568,-0.005,4572,0.001283377,0,0.139091863
6364,0.027079244,0.365444134,-0.015,3058,-0.000946788,0,0.160165405
6365,-0.011821482,0.069603947,-0.019,573,-0.011783269,0,0.143422178
6366,0.015390344,0.117985568,-0.002,3253,0.001711169,0,0.139091863
6367,0.015390344,0.117985568,-0.019,1298,0.001711169,0,0.139091863
6368,0.015390344,0.117985568,-0.015,4888,0.001140779,0,0.139091863
6369,-0.002910522,0.004218662,-0.017,3301,-0.004205407,0,0.16411294
6370,0.015390344,0.117985568,-0.018,2907,0.001711169,0,0.139091863
6371,0.015390344,0.117985568,-0.009,3895,0.001711169,0,0.139091863
6372,0.015393841,0.1180392,-0.008,454,0.000753162,0,0.139248669
6373,0.063135433,1.993013571,-0.001,4626,0.001772047,0,0.151040634
6374,-0.030695255,0.469657453,-0.015,540,0.008254855,0,0.142009887
6375,0.015390344,0.117985568,-0.016,1682,0.001711169,0,0.139091863
6376,0.015390344,0.117985568,-0.019,3086,0.001711169,0,0.139091863
6377,-0.015390344,0.117985568,-0.006,3385,-0.001711169,5.00E-09,0.139091863
6378,0.017306979,0.14921139,-0.026,38,0.006457273,3.14E-07,0.134883445
6379,-0.01448014,0.104439775,-0.013,413,0.013021482,2.87E-07,0.157104945
6380,0.01309017,0.085348199,-0.008,500,0.021676875,2.91E-06,0.154372235
6381,-0.002747899,0.003760401,-0.027,2819,0.005392928,0,0.156119388
6382,0.012146765,0.073487708,-0.018,5151,-0.000253652,0,0.139091863
6383,0.015390344,0.117985568,-0.008,3610,0.001711169,0,0.139091863
6384,0.005330253,0.014149375,-0.025,133,-0.023566541,0,0.139091863
6385,0.004356213,0.009450523,-0.005,905,0.010728564,0,0.139091863
6386,0.015390344,0.117985568,-0.011,1179,0.001711169,0.001670542,0.139091863
6387,0.015390344,0.117985568,-0.013,1854,0.001711169,0,0.139091863
6388,-0.012685964,0.080157871,-0.011,3917,0.004118172,3.67E-06,0.148635955
6389,-0.015390344,0.117985568,-0.018,2658,-0.001711169,0,0.139091863
6390,0.015390344,0.117985568,-0.016,5356,0.000855584,0,0.139091863
6391,0.019678527,0.19292243,-0.041,1541,-0.006334442,9.56E-07,0.148853378
6392,0.004405283,0.009664635,-0.012,2041,0.00332864,0,0.139811046
6393,0.015390344,0.117985568,-0.009,3108,0.001711169,0,0.139091863
6394,0.018746025,0.175065423,-0.011,1822,-0.000939239,7.05E-06,0.139091863
6395,0.0543395,1.474839953,-0.008,696,0.008605473,7.33E-08,0.160108715
6396,0.015390344,0.117985568,-0.029,4910,0.001140779,0,0.139091863
6397,0.015390344,0.117985568,-0.028,3913,0.001711169,0,0.139091863
6398,-0.015390344,0.117985568,-0.007,2104,-0.001711169,9.45E-09,0.139091863
6399,0.015390344,0.117985568,-0.014,4039,0.001711169,0,0.139091863
6400,-0.021748259,0.235658885,-0.015,604,0.007377897,0,0.164411031
6401,0.014278498,0.101550703,-0.009,4087,-0.000175839,0,0.162404749
6402,-0.060252776,1.814525183,0,2042,-0.007172088,7.18E-09,0.146422031
6403,0.015390344,0.117985568,-0.021,3825,0.001711169,0,0.139091863
6404,0.015390344,0.117985568,-0.019,4826,0.001466716,0,0.139091863
6405,0.015390344,0.117985568,-0.015,4850,0.001140779,0,0.139091863
6406,0.026771894,0.357189708,-0.012,4464,-0.000129735,0,0.137095651
6407,-0.016470362,0.135130522,-0.013,5971,-0.00119906,0,0.137790479
6408,0.015390344,0.117985568,-0.02,2750,0.001711169,0.001764566,0.139091863
6409,0.011853578,0.069982476,-0.028,6084,0.001610178,5.39E-07,0.139091863
6410,-0.0570863,1.628211225,-0.01,4768,0.001466133,0,0.145337146
6411,-0.027151928,0.367409997,-0.022,6734,0.000413914,0,0.132168974
6412,-0.047267257,1.115119782,-0.015,2193,0.004701841,9.60E-06,0.144247602
6413,0.015390344,0.117985568,-0.057,3992,0.001711169,0,0.139091863
6414,0.013880693,0.09596996,-0.014,615,-0.011516311,0,0.137790479
6415,0.005520498,0.015177462,-0.011,4671,-0.002195077,0,0.137790479
6416,-0.001729028,0.001488794,-0.035,3311,-0.003285045,4.82E-05,0.137790479
6417,0.015390344,0.117985568,-0.017,4556,0.001283377,0,0.139091863
6418,0.015390344,0.117985568,-0.008,999,0.001711169,0,0.139091863
6419,0.015390344,0.117985568,-0.005,1090,0.001711169,2.88E-06,0.139091863
6420,0.015390344,0.117985568,-0.019,3968,0.001711169,0,0.139091863
6421,0.050906713,1.293916899,-0.006,571,0.005768963,0,0.139091863
6422,0.00482832,0.01160998,-0.013,6196,-0.001234638,5.34E-05,0.139091863
6423,0.015390344,0.117985568,-0.022,4008,0.001711169,0,0.139091863
6424,0.015390344,0.117985568,-0.014,4620,0.001283377,2.48E-08,0.139091863
6425,-0.005297601,0.013976552,-0.057,402,-0.013522849,0,0.139091863
6426,0.003300693,0.005425556,-0.027,5046,-0.001483467,0,0.135036187
6427,-0.003882574,0.007507157,-0.011,647,0.003274445,0,0.151994152
6428,0.015390344,0.117985568,-0.013,3218,0.001711169,0,0.139091863
6429,-0.011821482,0.069603947,-0.043,583,-0.011783269,0,0.143422178
6430,0.015390344,0.117985568,-0.008,2502,0.001711169,2.60E-05,0.139091863
6431,0.04199458,0.879796834,-0.02,601,0.00579082,0,0.139091863
6432,0.006222672,0.019284124,-0.023,2265,0.001504379,0,0.150715984
6433,0.015390344,0.117985568,-0.017,3636,0.001711169,0,0.139091863
6434,0.027079244,0.365444134,-0.026,3114,-0.000946788,0,0.160165405
6435,0.015390344,0.117985568,-0.003,4067,0.001711169,8.32E-05,0.139091863
6436,-0.015390344,0.117985568,-0.001,3941,-0.001711169,0,0.139091863
6437,-0.012671531,0.079975559,-0.006,618,-0.008674173,0,0.161080729
6438,-0.047719046,1.136587599,-0.008,1093,-0.006605772,2.68E-05,0.131953604
6439,-0.015390344,0.117985568,-0.007,3445,-0.001711169,0,0.139091863
6440,-0.015390344,0.117985568,-0.016,3701,-0.001711169,0,0.139091863
6441,-0.010194157,0.051757955,-0.022,1569,-0.00094513,0,0.137283336
6442,-0.008516229,0.036120644,-0.025,930,0.007780501,0,0.147593298
6443,-0.015390344,0.117985568,-0.008,3405,-0.001711169,0.00052602,0.139091863
6444,0.015390344,0.117985568,-0.012,3338,0.001711169,0,0.139091863
6445,0.015390344,0.117985568,-0.02,4801,0.001283377,0,0.139091863
6446,0.015390344,0.117985568,-0.018,3000,0.001711169,0,0.139091863
6447,0.015390344,0.117985568,-0.002,3018,0.001711169,0,0.139091863
6448,0.015390344,0.117985568,-0.012,3146,0.001711169,0,0.139091863
6449,0.018527873,0.171013179,-0.022,1824,0.005050087,6.14E-08,0.141098513
6450,0.001472868,0.001080334,-0.019,2445,-0.004656791,2.81E-07,0.139091863
6451,0.015390344,0.117985568,-0.018,3738,0.001711169,0,0.139091863
6452,0.079210881,3.14436195,-0.047,501,0.006551266,0,0.179197339
6453,-0.029857498,0.444348291,-0.036,3196,0.001065352,0,0.170016968
6454,-0.029857498,0.444348291,-0.01,3051,0.001065352,0.001244464,0.170016968
6455,-0.029857498,0.444348291,-0.03,2969,0.001065352,0,0.170016968
6456,-0.021748259,0.235658885,-0.022,555,0.007377897,1.76E-06,0.164411031
6457,0.006222672,0.019284124,-0.001,2053,0.001504379,0,0.150715984
6458,-0.012685964,0.080157871,-0.04,3365,0.004118172,8.27E-06,0.148635955
6459,-0.015390344,0.117985568,-0.012,3678,-0.001711169,0,0.139091863
6460,0.04199458,0.879796834,-0.013,611,0.00579082,0,0.139091863
6461,0.015390344,0.117985568,-0.008,3482,0.001711169,0.000716571,0.139091863
6462,0.019510732,0.189645177,-0.006,4897,0.000423941,0,0.165982377
6463,0.019759524,0.194514471,-0.027,3380,0.001965922,0,0.150420468
6464,0.049930326,1.244635594,-0.011,3831,0.005245079,4.36E-06,0.155291235
6465,0.006236325,0.019368842,-0.014,467,-0.010364681,6.38E-06,0.137878563
6466,-0.038385622,0.734863854,-0.012,1480,-0.003226324,0.000349001,0.172351302
6467,-0.014328043,0.102256821,-0.03,1521,0.004877536,0,0.167947531
6468,0.004349797,0.009422704,-0.008,2123,0.009428808,0,0.163452811
6469,-0.003547146,0.006266037,-0.006,5999,0.005028973,0,0.171869416
6470,-0.016011296,0.127700813,-0.007,3674,0.004570008,0,0.15944422
6471,-0.024927993,0.309652015,-0.06,760,-0.004892677,0,0.166640995
6472,-0.024927993,0.309652015,-0.039,1247,-0.004892677,0,0.166640995
6473,-0.024927993,0.309652015,-0.024,1091,-0.004892677,6.31E-08,0.166640995
6474,-0.024927993,0.309652015,-0.02,823,-0.004892677,0,0.166640995
6475,-0.024927993,0.309652015,-0.036,1401,-0.004892677,0,0.166640995
6476,-0.024927993,0.309652015,-0.008,1470,-0.004892677,0,0.166640995
6477,0.015390344,0.117985568,-0.008,1156,0.001711169,0,0.139091863
6478,-0.008516229,0.036120644,-0.021,916,0.007780501,0,0.147593298
6479,-0.003882574,0.007507157,-0.005,613,0.003274445,0,0.151994152
6480,0.015390344,0.117985568,-0.009,1654,0.001711169,0,0.139091863
6481,0.003300693,0.005425556,-0.02,4728,-0.001483467,0,0.135036187
6482,-0.005297601,0.013976552,-0.021,257,-0.013522849,0,0.139091863
6483,0.079210881,3.14436195,0,1405,0.006551266,0,0.179197339
6484,-0.015390344,0.117985568,-0.03,3320,-0.001711169,0,0.139091863
6485,0.0543395,1.474839953,0.001,756,0.008605473,0,0.160108715
6486,-0.015390344,0.117985568,-0.031,3885,-0.001711169,4.97E-07,0.139091863
6487,0.019678527,0.19292243,-0.027,1660,-0.006334442,1.45E-06,0.148853378
6488,0.015390344,0.117985568,-0.02,3180,0.001711169,2.33E-06,0.139091863
6489,0.015390344,0.117985568,-0.003,3526,0.001711169,0,0.139091863
6490,0.004405283,0.009664635,-0.036,2381,0.00332864,0,0.139811046
6491,0.015390344,0.117985568,-0.012,5349,0.000855584,1.02E-06,0.139091863
6492,-0.044371544,0.982413496,-0.019,4812,-0.000226266,0.000876897,0.155215623
6493,-0.044236285,0.976421482,-0.024,5387,-0.000260251,0,0.155215623
6494,0.015390344,0.117985568,-0.031,2829,0.001711169,0,0.139091863
6495,-0.015390344,0.117985568,-0.018,1636,-0.001711169,0,0.139091863
6496,-0.055546675,1.541301244,-0.021,2291,-0.0026537,0.000249924,0.155215623
6497,0.026771894,0.357189708,-0.018,4543,-0.000129735,9.49E-08,0.137095651
6498,0.015390344,0.117985568,-0.007,2444,0.001711169,2.86E-07,0.139091863
6499,-0.016470362,0.135130522,-0.021,5864,-0.00119906,4.33E-06,0.137790479
6500,0.00482832,0.01160998,-0.037,6331,-0.001234638,0,0.139091863
6501,0.050906713,1.293916899,-0.016,524,0.005768963,0,0.139091863
6502,0.015390344,0.117985568,-0.029,3056,0.001711169,1.66E-06,0.139091863
6503,-0.019966309,0.198608624,-0.028,4419,-0.002103561,0,0.150876571
6504,0.008633318,0.037120792,-0.018,387,0.00945381,0,0.139733303
6505,-0.030951657,0.477544024,-0.028,4646,-0.003331471,0,0.145299136
6506,-0.092854706,4.331096887,-0.007,298,-0.025854392,0,0.153333949
6507,-0.03041848,0.461218158,-0.029,3216,0.003184942,0,0.147972229
6508,0.047835998,1.142178392,-0.011,793,-0.01493202,0,0.158149681
6509,0.035773778,0.638138738,-0.003,5819,0.00061466,0,0.140442671
6510,0.078149787,3.060169471,-0.027,1612,0.007412772,0,0.158147416
6511,0.050543822,1.27548806,-0.023,1610,-0.004024997,0.000176686,0.140442671
6512,0.033078535,0.545503238,0.014,324,-0.014671283,2.49E-05,0.142487011
6513,0.065079978,2.11820241,-0.017,630,0.002990044,0.000823756,0.152685082
6514,0.070349614,2.476894295,-0.018,3333,0.000797765,1.16E-07,0.152685082
6515,0.079785207,3.190417443,-0.026,232,0.012157841,0,0.148206796
6516,0.075440362,2.850464278,-0.018,909,0.008396198,1.23E-05,0.150153846
6517,0.072431416,2.626441513,-0.02,3149,0.005716096,0.001339892,0.160351021
6518,-0.080652342,3.260600124,0.001,1522,-0.005824166,0.000258072,0.156911649
6519,-0.05182426,1.341107358,-0.018,951,-0.012929405,9.74E-05,0.130533262
6520,-0.095399544,4.57396232,-0.011,1207,-0.014673892,0,0.134742214
6521,-0.056407333,1.589587766,-0.016,968,0.003697171,0,0.143446132
6522,-0.063314071,2.004353272,-0.015,2224,0.004434958,0,0.15935342
6523,-0.035757684,0.637563961,-0.019,345,0.022327773,0.000174806,0.148600963
6524,-0.08517494,3.639277785,0.002,231,0.009723677,0,0.149517208
6525,-0.043237249,0.932734653,-0.026,1017,-0.006741627,0.0002031,0.147183583
6526,-0.052713037,1.387630569,-0.014,1666,-0.001178629,2.59E-06,0.144427895
6527,-0.075917659,2.886856867,-0.017,636,-0.009934806,0,0.150223373
6528,-0.039528955,0.779361842,-0.007,273,-0.014884896,0,0.140862084
6529,0.011940554,0.071013387,-0.01,1520,0.001771788,0,0.146356339
6530,-0.014568507,0.105718647,-0.011,528,0.006245947,0,0.145301425
6531,0.03527244,0.620356052,-0.001,1307,0.009717244,0,0.149884319
6532,0.007140989,0.025396169,-0.008,384,0.015021205,1.69E-06,0.155903394
6533,-0.061498596,1.890624965,-0.026,178,-0.015101902,0.000176307,0.144392356
6534,-0.049236965,1.210224739,-0.013,1917,0.001704217,0,0.14468306
6535,-0.049236965,1.210224739,-0.008,1919,0.001704217,0,0.14468306
6536,0.014517984,0.104986518,-0.016,377,0.013367691,0,0.151204661
6537,0.010160184,0.05141352,-0.009,179,0.021100836,0,0.135831978
6538,0.075821696,2.879521132,-0.024,6218,0.001599841,0,0.149977575
6539,0.069172498,2.394303895,-0.017,5628,0.000280599,0,0.14905186
6540,0.069172498,2.394303895,-0.001,5658,0.000280599,1.48E-06,0.14905186
6541,-0.013739946,0.094033234,-0.014,1408,0.002887469,1.32E-07,0.162175688
6542,0.071675028,2.571591253,-0.022,5303,0.00146129,0,0.148515925
6543,-0.047267257,1.115119782,-0.031,2451,0.004701841,0,0.144247602
6544,0.015390344,0.117985568,-0.028,3039,0.001711169,7.79E-08,0.139091863
6545,0.005520498,0.015177462,-0.003,4491,-0.002195077,0,0.137790479
6546,-0.027151928,0.367409997,-0.009,6750,0.000413914,0,0.132168974
6547,-0.0570863,1.628211225,-0.024,4859,0.001466133,0,0.145337146
6548,0.063135433,1.993013571,-0.023,5001,0.001772047,0,0.151040634
6549,-0.030695255,0.469657453,-0.012,719,0.008254855,0,0.142009887
6550,0.015390344,0.117985568,-0.019,4915,0.001140779,0,0.139091863
6551,0.018746025,0.175065423,-0.017,1793,-0.000939239,7.19E-05,0.139091863
6552,0.005330253,0.014149375,-0.005,134,-0.023566541,0,0.139091863
6553,0.004356213,0.009450523,-0.013,881,0.010728564,0,0.139091863
6554,0.015390344,0.117985568,-0.008,3662,0.001711169,0,0.139091863
6555,0.01309017,0.085348199,-0.03,184,0.021676875,0,0.154372235
6556,0.015390344,0.117985568,-0.008,1607,0.001711169,7.46E-07,0.139091863
6557,-0.012671531,0.079975559,-0.013,614,-0.008674173,0,0.161080729
6558,-0.015390344,0.117985568,-0.033,1572,-0.001711169,4.83E-06,0.139091863
6559,-0.015390344,0.117985568,-0.009,3803,-0.001711169,0,0.139091863
6560,-0.047719046,1.136587599,-0.011,915,-0.006605772,0.000573061,0.131953604
6561,0.020573281,0.210872678,-0.007,6697,8.13E-05,2.40E-07,0.136539958
6562,-0.015390344,0.117985568,-0.01,3543,-0.001711169,0,0.139091863
6563,-0.060252776,1.814525183,0.004,2667,-0.007172088,0,0.146422031
6564,-0.014251213,0.101162894,-0.004,3546,0.003705553,0,0.16099577
6565,0.088333099,3.916320779,-0.014,996,0.005551922,0.000445975,0.18529663
6566,0.061842384,1.911903313,-0.017,3492,-0.002209244,0,0.150815428
6567,-0.002747899,0.003760401,-0.003,2992,0.005392928,0,0.156119388
6568,-0.01448014,0.104439775,-0.014,462,0.013021482,0,0.157104945
6569,0.015390344,0.117985568,-0.036,3294,0.001711169,0,0.139091863
6570,-0.001729028,0.001488794,-0.021,3600,-0.003285045,0,0.137790479
6571,0.015390344,0.117985568,-0.008,2523,0.001711169,0,0.139091863
6572,0.015390344,0.117985568,-0.012,4585,0.001283377,0,0.139091863
6573,-0.002910522,0.004218662,-0.016,3362,-0.004205407,2.21E-07,0.16411294
6574,0.015393841,0.1180392,-0.009,973,0.000753162,0,0.139248669
6575,-0.098141917,4.843304216,-0.003,2001,0.001850686,0,0.15678075
6576,-0.01643265,0.134512256,-0.02,5542,-0.000613256,0,0.09377791
6577,-0.01643265,0.134512256,-0.005,5529,-0.000613256,0,0.09377791
6578,0.062430413,1.948577819,-0.027,1109,0.007197832,1.18E-05,0.166446535
6579,0.062430413,1.948577819,-0.03,1126,0.007197832,0,0.166446535
6580,0.062430413,1.948577819,-0.023,1011,0.007197832,0,0.166446535
6581,0.134888043,9.2289207,0.011,3118,0.001906247,2.65E-05,0.16062267
6582,0.062430413,1.948577819,-0.018,920,0.007197832,0,0.166446535
6583,0.062430413,1.948577819,-0.019,1082,0.007197832,0,0.166446535
6584,0.134888043,9.2289207,0.004,4452,0.001906247,1.11E-06,0.16062267
6585,0.062430413,1.948577819,-0.015,141,0.007197832,2.93E-05,0.166446535
6586,0.062430413,1.948577819,-0.01,155,0.007197832,1.41E-06,0.166446535
6587,-0.01643265,0.134512256,-0.042,5540,-0.000613256,0,0.09377791
6588,-0.01643265,0.134512256,-0.014,5479,-0.000613256,0,0.09377791
6589,-0.01643265,0.134512256,-0.019,5493,-0.000613256,0,0.09377791
6590,-0.01643265,0.134512256,-0.012,5513,-0.000613256,0,0.09377791
6591,-0.01643265,0.134512256,-0.006,5554,-0.000613256,0,0.09377791
6592,-0.01643265,0.134512256,-0.034,5551,-0.000613256,0,0.09377791
6593,-0.01643265,0.134512256,-0.021,5544,-0.000613256,0,0.09377791
6594,0.134888043,9.2289207,-0.012,1846,0.001906247,0,0.16062267
6595,0.134888043,9.2289207,0.002,3427,0.001906247,0.001104449,0.16062267
6596,0.134888043,9.2289207,0.017,3988,0.001906247,0,0.16062267
6597,0.134888043,9.2289207,0.013,4579,0.001906247,0,0.16062267
6598,0.134888043,9.2289207,0.009,54,0.001906247,0,0.16062267
6599,0.134888043,9.2289207,0.017,2282,0.001906247,0,0.16062267
6600,0.134888043,9.2289207,-0.01,3758,0.001906247,2.16E-07,0.16062267
6601,-0.01643265,0.134512256,-0.015,4312,-0.001115011,0,0.09377791
6602,-0.01643265,0.134512256,-0.012,4295,-0.001115011,0,0.09377791
6603,-0.01643265,0.134512256,-0.021,4224,-0.001115011,0,0.09377791
6604,-0.01643265,0.134512256,-0.012,4241,-0.001115011,0,0.09377791
6605,-0.01643265,0.134512256,-0.005,4195,-0.001115011,0,0.09377791
6606,-0.01643265,0.134512256,-0.008,4236,-0.001115011,0,0.09377791
6607,-0.01643265,0.134512256,-0.013,4221,-0.001115011,0,0.09377791
6608,-0.078116165,3.057520756,0.004,5827,0.000497785,3.02E-06,0.181223119
6609,-0.078116165,3.057520756,-0.041,5835,0.000497785,0,0.181223119
6610,-0.078116165,3.057520756,-0.012,5650,0.000497785,0,0.181223119
6611,-0.078116165,3.057520756,-0.01,5471,0.000497785,7.02E-09,0.181223119
